bed,record,fold,group,scoring,n_windows,n_stream,n_scored,n_refused,threshold,roc_auc,auc_refusal,first_fault_position,last_fault_position,n_pre,n_pre_fired,detected,delay_windows,n_consecutive_fault_fires,n_post,n_post_fired,recovered,refusal
3w_own_history,WELL-00003_20170514000000,WELL-00003,normal,rolling,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00003_20170514000000,WELL-00003,normal,static,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00003_20170514050000,WELL-00003,normal,clock,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00003_20170514050000,WELL-00003,normal,differenced,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00003_20170514050000,WELL-00003,normal,rolling,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00003_20170514050000,WELL-00003,normal,static,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00003_20170514100000,WELL-00003,normal,clock,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00003_20170514100000,WELL-00003,normal,differenced,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00003_20170514100000,WELL-00003,normal,rolling,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00003_20170514100000,WELL-00003,normal,static,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00003_20170514150000,WELL-00003,normal,clock,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00003_20170514150000,WELL-00003,normal,differenced,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00003_20170514150000,WELL-00003,normal,rolling,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00003_20170514150000,WELL-00003,normal,static,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00003_20170807090000,WELL-00003,normal,clock,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00003_20170807090000,WELL-00003,normal,differenced,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00003_20170807090000,WELL-00003,normal,rolling,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00003_20170807090000,WELL-00003,normal,static,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00003_20170812010116,WELL-00003,normal,clock,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00003_20170812010116,WELL-00003,normal,differenced,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00003_20170812010116,WELL-00003,normal,rolling,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00003_20170812010116,WELL-00003,normal,static,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00003_20170812060038,WELL-00003,normal,clock,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00003_20170812060038,WELL-00003,normal,differenced,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00003_20170812060038,WELL-00003,normal,rolling,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00003_20170812060038,WELL-00003,normal,static,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00003_20170812110000,WELL-00003,normal,clock,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00003_20170812110000,WELL-00003,normal,differenced,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00003_20170812110000,WELL-00003,normal,rolling,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00003_20170812110000,WELL-00003,normal,static,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00003_20170812160025,WELL-00003,normal,clock,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00003_20170812160025,WELL-00003,normal,differenced,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00003_20170812160025,WELL-00003,normal,rolling,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00003_20170812160025,WELL-00003,normal,static,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00003_20170812210116,WELL-00003,normal,clock,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00003_20170812210116,WELL-00003,normal,differenced,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00003_20170812210116,WELL-00003,normal,rolling,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00003_20170812210116,WELL-00003,normal,static,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00003_20170813020000,WELL-00003,normal,clock,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00003_20170813020000,WELL-00003,normal,differenced,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00003_20170813020000,WELL-00003,normal,rolling,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00003_20170813020000,WELL-00003,normal,static,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00003_20170813070105,WELL-00003,normal,clock,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00003_20170813070105,WELL-00003,normal,differenced,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00003_20170813070105,WELL-00003,normal,rolling,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00003_20170813070105,WELL-00003,normal,static,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00003_20170813120131,WELL-00003,normal,clock,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00003_20170813120131,WELL-00003,normal,differenced,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00003_20170813120131,WELL-00003,normal,rolling,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00003_20170813120131,WELL-00003,normal,static,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
